genus_taxid,genus_name,n_samples_present,pct_samples_present
2901261,Denitrificimonas,6,1.373
28884,Hydrogenovibrio,6,1.373
33993,Neorickettsia,6,1.373
208215,Parvularcula,6,1.373
1521255,Candidatus Paracaedibacter,6,1.373
326319,Dokdonia,6,1.373
2700084,Urechidicola,6,1.373
2058174,Antarcticibacterium,6,1.373
1511649,Mongoliitalea,6,1.373
832,Fibrobacter,6,1.373
269258,Nitratiruptor,6,1.373
265488,Rhodopirellula,6,1.373
1649480,Planctopirus,6,1.373
2483368,Sedimentisphaera,6,1.373
83551,Parachlamydia,6,1.373
2907187,Tichowtungia,6,1.373
2904716,Desulfosudis,6,1.373
2951106,Gracilinema,6,1.373
1255275,Oceanotoga,6,1.373
651456,Kosmotoga,6,1.373
117999,Denitrovibrio,6,1.373
2351,Flexistipes,6,1.373
35800,Nitrospina,6,1.373
187144,Caldithrix,6,1.373
100860,Aphanomyces,6,1.373
1007082,Nitrosarchaeum,6,1.373
315393,Mimivirus,6,1.373
137583,Thalassomonas,6,1.373
2767877,Apilactobacillus,6,1.373
33187,Uncinocarpus,6,1.373
2893060,Alkalihalophilus,6,1.373
2767891,Schleiferilactobacillus,6,1.373
3031933,Chordicoccus,6,1.373
990721,Christensenella,6,1.373
2974824,Nanobdella,6,1.373
261963,Kangiella,6,1.373
1505664,Gottschalkia,6,1.373
1918540,Muribaculum,6,1.373
1649453,Gimesia,6,1.373
2715734,Candidatus Chazhemtobacterium,6,1.373
2169621,Limdunavirus,6,1.373
2948786,Klumppvirus,6,1.373
2767890,Paucilactobacillus,6,1.373
510690,Sneathiella,6,1.373
4836,Phycomyces,6,1.373
2678352,Maribellus,6,1.373
2060722,Labilibaculum,6,1.373
68288,Cyclobacterium,6,1.373
869806,Marivirga,6,1.373
365032,Aureispira,6,1.373
1257,Peptostreptococcus,6,1.373
2304687,Petroclostridium,6,1.373
248744,Marvinbryantia,6,1.373
2867376,Desulfoscipio,6,1.373
499228,Tepidanaerobacter,6,1.373
2785518,Radiobacillus,6,1.373
401618,Candidatus Riesia,6,1.373
933,Thiomicrospira,6,1.373
582472,Wohlfahrtiimonas,6,1.373
2975286,Candidatus Comchoanobacter,6,1.373
336260,Thermovirga,6,1.373
68335,Coprothermobacter,6,1.373
650377,endosymbiont of Euscepes postfasciatus,6,1.373
1769008,Anoxybacter,6,1.373
1740,Thermodesulfobacterium,6,1.373
2316,Methanosphaera,6,1.373
2992720,Acidilutibacter,6,1.373
226991,Cyphellophora,6,1.373
300264,Silvimonas,6,1.373
1518147,Wenyingzhuangia,6,1.373
82982,Obesumbacterium,6,1.373
2547964,Parashewanella,6,1.373
1980697,Duodenibacillus,6,1.373
2816884,Qingshengfaniella,6,1.373
2791118,Oecophyllibacter,6,1.373
91914,Asaia,6,1.373
2952773,Formicincola,6,1.373
1645,Renibacterium,6,1.373
57494,Nesterenkonia,6,1.373
2837503,Gottfriedia,6,1.373
292635,Laceyella,6,1.373
2930384,Periweissella,6,1.373
46254,Oenococcus,6,1.373
33969,Melissococcus,6,1.373
33951,Acetobacterium,6,1.373
2748674,Zhaonella,6,1.373
186191,Marinithermus,6,1.373
2147,Acholeplasma,6,1.373
444090,Caldimicrobium,6,1.373
179,Leptospirillum,6,1.373
265570,Sulfurovum,6,1.373
1448928,Candidatus Fervidibacter,6,1.373
423604,Elusimicrobium,6,1.373
5104,Ascosphaera,6,1.373
1494215,Verruconis,6,1.373
2843389,Haloferacalesvirus,6,1.373
45667,Halobacillus,6,1.373
74385,Gracilibacillus,6,1.373
338648,Candidatus Contubernalis,6,1.373
51540,Spraguea,6,1.373
2045416,Oceanihabitans,6,1.373
2675234,Alkalihalobacillus,6,1.373
156993,Reichenbachiella,6,1.373
2843351,Audreyjarvisvirus,6,1.373
1077254,Tunicatimonas,6,1.373
2768738,Spartinivicinus,6,1.373
379068,Galbibacter,5,1.1442
862,Syntrophomonas,5,1.1442
1165076,Imtechella,5,1.1442
1773450,Anseongella,5,1.1442
3003266,Desulfolithobacter,5,1.1442
39709,Spironucleus,5,1.1442
186532,Ceduovirus,5,1.1442
374468,Nakaseomyces,5,1.1442
2767327,Fannyhessea,5,1.1442
2838311,Natronoglycomyces,5,1.1442
2837510,Siminovitchia,5,1.1442
191769,Marinilactibacillus,5,1.1442
166484,Caminicella,5,1.1442
2815296,Jejubacter,5,1.1442
158848,Moellerella,5,1.1442
3018276,Aliamphritea,5,1.1442
112008,Ignatzschineria,5,1.1442
1759417,Pseudohalocynthiibacter,5,1.1442
196080,Terasakiella,5,1.1442
2861660,Pseudalgibacter,5,1.1442
2893197,Aegicerativicinus,5,1.1442
3024544,Paracrocinitomix,5,1.1442
100715,Chloroherpeton,5,1.1442
2321187,Poseidonibacter,5,1.1442
2714594,Bremerella,5,1.1442
2795774,Polystyrenella,5,1.1442
1649490,Rubinisphaera,5,1.1442
2690160,Limihaloglobus,5,1.1442
1636270,Rhodoferax phage P26218,5,1.1442
2843445,Rockefellervirus,5,1.1442
181084,Prasinovirus,5,1.1442
243899,endosymbiont 'TC1' of Trimyema compressum,5,1.1442
45662,Desulfohalobium,5,1.1442
644007,Streptococcus phage PH10,5,1.1442
1566990,Streptococcus phage SpSL1,5,1.1442
51194,Desulfofustis,5,1.1442
40354,Fonsecaea,5,1.1442
1081670,Enterospora,5,1.1442
2603323,Petrocella,5,1.1442
316625,Saccharophagus,5,1.1442
2981344,Xiamenia,5,1.1442
904,Acidaminococcus,5,1.1442
77021,Cylindrospermopsis,5,1.1442
2917830,Leptothermofonsia,5,1.1442
1983111,unclassified Cyanobacteriota,5,1.1442
392332,Geoalkalibacter,5,1.1442
168694,Salinispora,5,1.1442
84162,Cryptobacterium,5,1.1442
281119,Candidatus Amoebophilus,5,1.1442
1001222,Porifericola,5,1.1442
2923290,Candidatus Sulfidibacterium,5,1.1442
49082,Candidatus Arthromitus,5,1.1442
2039240,Anaerotignum,5,1.1442
2293313,Candidatus Syntrophocurvum,5,1.1442
2651578,Thermanaerosceptrum,5,1.1442
41273,Tissierella,5,1.1442
1955413,Abyssicoccus,5,1.1442
86106,endosymbiont of Acanthamoeba sp. UWC8,5,1.1442
3024226,Thermospira,5,1.1442
455364,Chrysochromulina ericina virus,5,1.1442
2005509,Centapoxvirus,5,1.1442
1084558,Oceanicoccus,5,1.1442
46200,Geovibrio,5,1.1442
1914567,Potamipivirus,5,1.1442
2873234,Arceuthobium sichuanense virus 1,5,1.1442
2601651,Candidatus Nesciobacter,5,1.1442
2796146,Candidatus Nitrosacidococcus,5,1.1442
2014233,Thaumasiovibrio,5,1.1442
1021,Beggiatoa,5,1.1442
2847777,Atribacter,5,1.1442
196119,Methanotorris,5,1.1442
4910,Kluyveromyces,5,1.1442
134287,secondary endosymbiont of Heteropsylla cubana,5,1.1442
1906661,Candidatus Gullanella,5,1.1442
1504576,Pseudocitrobacter,5,1.1442
267849,Nitrincola,5,1.1442
623276,Maritalea,5,1.1442
2811380,Entomobacter,5,1.1442
1602345,Parasaccharibacter,5,1.1442
1802983,Candidatus Fokinia,5,1.1442
2654634,Candidatus Hydrogenosomobacter,5,1.1442
288021,Kordiimonas,5,1.1442
196082,Parascardovia,5,1.1442
459532,Terribacillus,5,1.1442
2837511,Sutcliffiella,5,1.1442
1930830,Floricoccus,5,1.1442
2767876,Amylolactobacillus,5,1.1442
51514,Dehalobacterium,5,1.1442
51196,Syntrophobotulus,5,1.1442
32636,Halothermothrix,5,1.1442
190972,Sedimentibacter,5,1.1442
167375,Cyanobium,5,1.1442
1649478,Pelolinea,5,1.1442
1676125,Thermogutta,5,1.1442
2897349,Candidatus Uabimicrobium,5,1.1442
282132,Candidatus Protochlamydia,5,1.1442
71666,Waddlia,5,1.1442
2909705,Oleidesulfovibrio,5,1.1442
497721,Desulfoluna,5,1.1442
2792240,Thiospirochaeta,5,1.1442
2953757,Candidatus Chromulinivorax,5,1.1442
1408194,Endomicrobium,5,1.1442
5110,Claviceps,5,1.1442
295595,Candidatus Hepatoplasma,5,1.1442
1891713,Alphapolyomavirus,5,1.1442
1434050,Zhongshania,5,1.1442
10552,Aviadenovirus,5,1.1442
1204360,Siansivirga,5,1.1442
2905123,Paraneptunicella,5,1.1442
2894762,Zophobihabitans,5,1.1442
81416,Methanofollis,5,1.1442
10487,Iridovirus,5,1.1442
232244,Belliella,5,1.1442
2795692,Nitrosophilus,5,1.1442
2679910,Intestinibaculum,5,1.1442
2706948,Aureibaculum,5,1.1442
2022711,Methanonatronarchaeum,5,1.1442
1511854,Betanudivirus,5,1.1442
1491393,Jingmen tick virus,5,1.1442
1677050,Novibacillus,4,0.9153
1663717,Herbinix,4,0.9153
1720323,Lessievirus,4,0.9153
2951107,Leadbettera,4,0.9153
82984,Pragia,4,0.9153
75687,Neptunomonas,4,0.9153
1557033,Yellowstone Lake virophage 5,4,0.9153
1453359,Candidatus Atelocyanobacterium,4,0.9153
2847307,Thermophilibacter,4,0.9153
2948652,Carjivirus,4,0.9153
2815775,Berryella,4,0.9153
289201,Pontibacillus,4,0.9153
1434042,Salisediminibacterium,4,0.9153
171003,Caloranaerobacter,4,0.9153
2375,Sporomusa,4,0.9153
2749267,Amedibacterium,4,0.9153
2943184,Tannockella,4,0.9153
76023,Halothece,4,0.9153
2692417,Ktedonosporobacter,4,0.9153
447792,Phytobacter,4,0.9153
1048757,Candidatus Moranella,4,0.9153
51366,Salinivibrio,4,0.9153
1792291,Marinagarivorans,4,0.9153
1869285,Allofrancisella,4,0.9153
13275,Suttonella,4,0.9153
655184,Candidatus Thioglobus,4,0.9153
1617805,Amylibacter,4,0.9153
2854182,Falsihalocynthiibacter,4,0.9153
387658,Marixanthomonas,4,0.9153
283735,Leeuwenhoekiella,4,0.9153
2795779,Rosistilla,4,0.9153
18,Pelobacter,4,0.9153
2843426,Muminvirus,4,0.9153
2842996,Quwivirus,4,0.9153
1891714,Betapolyomavirus,4,0.9153
685950,Fervidicoccus,4,0.9153
2834759,Flocculibacter,4,0.9153
393005,Tamlana,4,0.9153
2357,Desulfomonile,4,0.9153
545865,Calditerrivibrio,4,0.9153
395331,Methanoregula,4,0.9153
28236,Petrotoga,4,0.9153
261825,Agarivorans,4,0.9153
2848171,Cognaticolwellia,4,0.9153
1755829,Ichthyobacterium,4,0.9153
1091,Chlorobium,4,0.9153
1729679,Faecalibaculum,4,0.9153
256846,Lentisphaera,4,0.9153
182899,Persephonella,4,0.9153
411566,Candidatus Midichloria,4,0.9153
10491,Chloriridovirus,4,0.9153
2202565,Genomoviridae sp.,4,0.9153
2005380,Mariniblastus,4,0.9153
59740,Persicobacter,4,0.9153
2303321,Superficieibacter,4,0.9153
2675791,Enterobacteriaceae endosymbiont of Macroplea mutica,4,0.9153
1745211,Chania,4,0.9153
33073,Zymobacter,4,0.9153
515417,Amphritea,4,0.9153
1649317,Frederiksenia,4,0.9153
2802288,Dongshaea,4,0.9153
1524249,Pseudohongiella,4,0.9153
1647175,Aestuariispira,4,0.9153
2767318,Boudabousia,4,0.9153
1926677,Raoultibacter,4,0.9153
84108,Slackia,4,0.9153
2767884,Lapidilactobacillus,4,0.9153
2978367,Nicoliella,4,0.9153
1769710,Sellimonas,4,0.9153
79206,Desulfosporosinus,4,0.9153
2838170,Alkalicella,4,0.9153
698776,Cellulosilyticum,4,0.9153
129957,Carboxydothermus,4,0.9153
28186,Acetohalobium,4,0.9153
2807497,Natranaerofaba,4,0.9153
2173039,Arcticibacterium,4,0.9153
1522128,Catalinimonas,4,0.9153
2975260,Parvicella,4,0.9153
134550,Candidatus Xiphinematobacter,4,0.9153
427922,Desulfurivibrio,4,0.9153
2886823,Desulfosediminicola,4,0.9153
29526,Syntrophobacter,4,0.9153
60892,Desulfobacca,4,0.9153
2811506,Dissulfurispira,4,0.9153
84404,Hippea,4,0.9153
13,Dictyoglomus,4,0.9153
2842588,Ceceduovirus,4,0.9153
2732062,Guelphvirus,4,0.9153
2843421,Menderavirus,4,0.9153
2948660,Chaovirus,4,0.9153
2948870,Pormufvirus,4,0.9153
2003394,Alphaendornavirus,4,0.9153
2811091,Cotonvirus japonicus,4,0.9153
1266,Sarcina,4,0.9153
3045815,Trichothermofontia,4,0.9153
223785,Hydrogenimonas,4,0.9153
1193324,Alkalitalea,4,0.9153
2910986,Paradesulfovibrio (ex Waite et al. 2020),4,0.9153
2302,Thermoplasma,4,0.9153
2969597,Yangshan Harbor Nitrososphaeria virus,4,0.9153
53572,Deferribacter,4,0.9153
2360,Bathymodiolus thermophilus thioautotrophic gill symbiont,4,0.9153
10358,Cytomegalovirus,4,0.9153
369400,Flaviramulus,4,0.9153
2025333,Rosellinia necatrix partitivirus 8,4,0.9153
2899790,Mergibacter,4,0.9153
2837502,Ectobacillus,4,0.9153
1502725,Effusibacillus,4,0.9153
648802,Rummeliibacillus,4,0.9153
169682,Myohalovirus,4,0.9153
675845,Emaravirus,4,0.9153
5712,Bodo,4,0.9153
2689589,Staphylospora,4,0.9153
3065395,Thermocoleostomius,4,0.9153
548688,Percavirus,4,0.9153
1406885,Aliiglaciecola,4,0.9153
2042066,Paraphotobacterium,4,0.9153
2066071,Bacterioplanoides,4,0.9153
1235283,Abyssogena phaseoliformis symbiont OG214,4,0.9153
227388,Thermodesulfobium,4,0.9153
200903,Paraliobacillus,4,0.9153
2192,Methanocorpusculum,4,0.9153
2905569,Hangzhou scotinophara lurida lispivirus 1,4,0.9153
1147042,Staphylococcus phage StB12,4,0.9153
1682492,Candidatus Tachikawaea,4,0.9153
1562,Desulfotomaculum,3,0.6865
843,Wolinella,3,0.6865
2270,Thermoproteus,3,0.6865
2733123,Phabquatrovirus,3,0.6865
2560082,Actinovirus,3,0.6865
1285591,Glossinavirus,3,0.6865
2944627,Paenalkalicoccus,3,0.6865
482460,Sediminibacillus,3,0.6865
42837,Ammonifex,3,0.6865
2946507,Microvenator,3,0.6865
1623292,Omegavirus,3,0.6865
2733153,Colossusvirus,3,0.6865
10270,Leporipoxvirus,3,0.6865
5144,Podospora,3,0.6865
302781,Monocercomonoides,3,0.6865
2913017,Aggregatimonas,3,0.6865
4815,Spizellomyces,3,0.6865
2862451,Adhaeretor,3,0.6865
449810,Lutimonas,3,0.6865
2810357,Jinshanibacter,3,0.6865
475230,Pullulanibacillus,3,0.6865
98443,Richelia,3,0.6865
2987594,Rasiella,3,0.6865
45989,Methanoculleus,3,0.6865
1649298,Siccibacter,3,0.6865
2732686,Kayfunavirus,3,0.6865
313602,Flavobacteriales incertae sedis,3,0.6865
1481960,Peptoclostridium,3,0.6865
538999,Eubacteriales incertae sedis,3,0.6865
274470,Alkalibacter,3,0.6865
2282742,Desulfofarcimen,3,0.6865
2840454,Candidatus Formimonas,3,0.6865
2692382,Gudongella,3,0.6865
2903100,Mariniplasma,3,0.6865
2975521,Xianfuyuplasma,3,0.6865
2967962,Brucepastera,3,0.6865
2845254,Breznakiella,3,0.6865
1616789,Salinispira,3,0.6865
2803301,Poriferisphaera,3,0.6865
160798,Marinitoga,3,0.6865
1269028,Acanthamoeba polyphaga moumouvirus,3,0.6865
2202,Methanospirillum,3,0.6865
2546365,Rippkaea,3,0.6865
65097,Euhalothece,3,0.6865
12402,Streptococcus phage EJ-1,3,0.6865
1982239,Nipunavirus,3,0.6865
561367,Salinimicrobium,3,0.6865
1835721,secondary endosymbiont of Trabutina mannipara,3,0.6865
1445504,Gynuella,3,0.6865
697331,Basfia,3,0.6865
1980513,Candidatus Nitrosoglobus,3,0.6865
89404,Glaciecola,3,0.6865
2078575,Psychromicrobium,3,0.6865
2920444,Mangrovibacillus,3,0.6865
2997360,Anaeropeptidivorans,3,0.6865
2576755,Caproicibacter,3,0.6865
129001,Syntrophothermus,3,0.6865
278993,Thermincola,3,0.6865
249529,Caldanaerobacter,3,0.6865
252965,Mahella,3,0.6865
375928,Natranaerobius,3,0.6865
92682,Halothece cluster,3,0.6865
1434045,Sinomicrobium,3,0.6865
1287916,Euzebyella,3,0.6865
444459,Flagellimonas,3,0.6865
2904687,Desulforapulum,3,0.6865
2033601,Thermosulfuriphilus,3,0.6865
43773,Syntrophus,3,0.6865
171868,Thermovibrio,3,0.6865
2834378,Entomospira,3,0.6865
2035349,Oceanispirochaeta,3,0.6865
81461,Thermanaerovibrio,3,0.6865
81466,Aminobacterium,3,0.6865
2314,Methanoplanus,3,0.6865
2545692,Candidatus Methanoliparum,3,0.6865
105850,Acidilobus,3,0.6865
46631,Picrophilus,3,0.6865
2843115,Veterinaerplatzvirus,3,0.6865
2843377,Dybvigvirus,3,0.6865
32068,Sebaldella,3,0.6865
2767882,Furfurilactobacillus,3,0.6865
768,Anaplasma,3,0.6865
1184396,Mesotoga,3,0.6865
27977,Nosema,3,0.6865
1738645,Caproiciproducens,3,0.6865
82980,Leminorella,3,0.6865
2910984,Solidesulfovibrio,3,0.6865
2842638,Deltanudivirus,3,0.6865
2856051,Candidatus Nanohalobium,3,0.6865
2651279,Pradoshia,3,0.6865
54258,Ignicoccus,3,0.6865
599651,Bermanella,3,0.6865
1249016,Otariodibacter,3,0.6865
467749,Candidatus Neoehrlichia,3,0.6865
109168,Desulfotalea,3,0.6865
2025617,Ketobacter,3,0.6865
476528,Bibersteinia,3,0.6865
2942979,Kahnovirus,3,0.6865
2017961,Sulfodiicoccus,3,0.6865
1081667,Hepatospora,3,0.6865
795339,Phytopythium,3,0.6865
2781121,Thiosulfatimonas,3,0.6865
2719231,Lacrimispora,3,0.6865
2903105,Alteracholeplasma,3,0.6865
178469,Arenibacter,3,0.6865
2705406,Sulfuracidifex,3,0.6865
181085,Phaeovirus,3,0.6865
1247379,Moumouvirus goulette,3,0.6865
43680,Ascovirus,3,0.6865
2501368,Thottimvirus,3,0.6865
11584,Phlebovirus,3,0.6865
659497,Sclerotinia sclerotiorum partitivirus S,3,0.6865
2169649,Roymovirus,3,0.6865
11095,Pestivirus,3,0.6865
1922998,Hubei odonate virus 3,3,0.6865
1857843,Kayvirus,3,0.6865
2732971,Sciuriunavirus,3,0.6865
2732960,Carltongylesvirus,3,0.6865
2738850,Candidatus Reidiella,3,0.6865
2767888,Liquorilactobacillus,3,0.6865
186831,Acetoanaerobium,3,0.6865
1209327,Flavivirga,3,0.6865
153057,Alpharetrovirus,3,0.6865
573012,Raphidovirus,3,0.6865
548689,Proboscivirus,3,0.6865
331278,Yersinia phage phiR1-37,2,0.4577
2843459,Sparkyvirus,2,0.4577
2077,Sporolactobacillus,2,0.4577
2924872,Acididesulfobacillus,2,0.4577
174708,Allobaculum,2,0.4577
3059405,Prodigiosinella,2,0.4577
1007,Saprospira,2,0.4577
191291,Nautilia,2,0.4577
100474,Batrachochytrium,2,0.4577
1573458,Pseudomonas phage PS-1,2,0.4577
2946811,Aurodevirus,2,0.4577
2733111,Llyrvirus,2,0.4577
2733131,Sasquatchvirus,2,0.4577
2948610,Janthinobacterium phage vB_JliM-Donnerlittchen,2,0.4577
2560151,Iodovirus,2,0.4577
1720324,Hollowayvirus,2,0.4577
2948704,Exceevirus,2,0.4577
2732924,Stubburvirus,2,0.4577
2843069,Tanisvirus,2,0.4577
2109587,Moumouvirus australiensis,2,0.4577
2903107,Paracholeplasma,2,0.4577
1906657,Candidatus Doolittlea,2,0.4577
1199245,secondary endosymbiont of Ctenarytaina eucalypti,2,0.4577
2304693,Pseudoclostridium,2,0.4577
2220,Methanolobus,2,0.4577
2055263,Anelloviridae sp.,2,0.4577
1981050,Phoenicibacter,2,0.4577
2284,Sulfolobus,2,0.4577
1235689,Pseudomonas phage AF,2,0.4577
2948846,Oliverunavirus,2,0.4577
2172100,Limnobaculum,2,0.4577
2842658,Dubowvirus,2,0.4577
333922,Betapapillomavirus,2,0.4577
1232640,Solendovirus,2,0.4577
2810810,Solenopsis invicta virus 14,2,0.4577
2995122,Leptogranulimonas,2,0.4577
1593364,Candidatus Nitrosopelagicus,2,0.4577
2613912,Conexivisphaera,2,0.4577
389486,Sediminicola,2,0.4577
1685766,Lake Sarah-associated circular virus-38,2,0.4577
1223423,Neokomagataea,2,0.4577
1922243,Sextaecvirus,2,0.4577
2732968,Schiekvirus,2,0.4577
2948905,Sheenvirus,2,0.4577
230494,Reinekea,2,0.4577
1751872,Lacimicrobium,2,0.4577
1592897,Coxiella-like endosymbiont,2,0.4577
118884,Gammaproteobacteria incertae sedis,2,0.4577
412033,Celerinatantimonas,2,0.4577
2038,Tropheryma,2,0.4577
196081,Scardovia,2,0.4577
390805,Geosporobacter,2,0.4577
189326,Gelria,2,0.4577
2919614,Williamsoniiplasma,2,0.4577
1134403,Melioribacter,2,0.4577
442430,Coraliomargarita,2,0.4577
34093,Simkania,2,0.4577
241192,Thermodesulfatator,2,0.4577
269260,Nitratifractor,2,0.4577
64159,Desulfurobacterium,2,0.4577
2335,Thermotoga,2,0.4577
1769732,Dissulfurimicrobium,2,0.4577
498845,Candidatus Korarchaeum,2,0.4577
1920864,Rtpvirus,2,0.4577
2733120,Nodensvirus,2,0.4577
2843443,Rahariannevirus,2,0.4577
2948666,Clampvirus,2,0.4577
1912760,Cequinquevirus,2,0.4577
12234,Tobamovirus,2,0.4577
3051499,Aceticella,2,0.4577
2419610,Arthrobacter phage Isolde,2,0.4577
2948793,Lahndsivirus,2,0.4577
1623281,Cheoctovirus,2,0.4577
43685,Lactococcus phage r1t,2,0.4577
5655,Crithidia,2,0.4577
2946823,Betafusarivirus,2,0.4577
1335483,Shimwellia,2,0.4577
343334,Costertonia,2,0.4577
5703,Endotrypanum,2,0.4577
1623303,Brussowvirus,2,0.4577
2946818,Beejeyvirus,2,0.4577
2879396,Nomada lathburiana mononega-like virus,2,0.4577
1678078,Mollivirus sibericum,2,0.4577
2035399,Eptesicus fuscus gammaherpesvirus,2,0.4577
3044737,Ictavirus,2,0.4577
72358,Trachipleistophora,2,0.4577
178898,Carboxydocella,2,0.4577
2831916,Pukyongia,2,0.4577
1522431,Thermosulfurimonas,2,0.4577
1699619,Candidatus Westeberhardia,2,0.4577
1407056,Litorilituus,2,0.4577
109471,Bisgaardia,2,0.4577
2781120,Thiosulfativibrio,2,0.4577
34067,Cycloclasticus,2,0.4577
2732587,Candidatus Vesicomyosocius,2,0.4577
2817383,Candidatus Azoamicus,2,0.4577
33811,unclassified Gammaproteobacteria,2,0.4577
46466,Halocella,2,0.4577
252306,Robiginitalea,2,0.4577
2175,Methanohalophilus,2,0.4577
54260,Ferroglobus,2,0.4577
3044800,Rheavirus,2,0.4577
10257,Parapoxvirus,2,0.4577
2560198,Pacuvirus,2,0.4577
2169646,Sopolycivirus,2,0.4577
1093928,Porcine astrovirus 5,2,0.4577
67753,Crinivirus,2,0.4577
1920771,Goravirus,2,0.4577
2973078,Alternavirus,2,0.4577
1923564,Wenzhou gastropodes virus 2,2,0.4577
1922876,Hubei diptera virus 15,2,0.4577
2560228,Shalavirus,2,0.4577
2948836,Nekkelsvirus,2,0.4577
2733194,Mementomorivirus,2,0.4577
2842564,Bossavirus,2,0.4577
936061,Omegapapillomavirus,2,0.4577
687332,Betatorquevirus,2,0.4577
1081630,Candidatus Schneideria,2,0.4577
2822410,Methylotuvimicrobium,2,0.4577
496496,Viridibacillus,2,0.4577
2881385,Thermostichus,2,0.4577
1763363,cyanobacterium endosymbiont of Rhopalodia gibberula,2,0.4577
216431,Croceibacter,2,0.4577
896,Desulfococcus,2,0.4577
212790,Sulfurihydrogenibium,2,0.4577
2900570,Candidatus Absconditicoccus,2,0.4577
2845816,Gordonia phage VanLee,2,0.4577
2842707,Goettingenvirus,2,0.4577
1714268,Alphasphaerolipovirus,2,0.4577
70535,Edhazardia,2,0.4577
2893058,Pseudalkalibacillus,2,0.4577
283785,Bizionia,2,0.4577
1511648,Defluviitoga,2,0.4577
196136,Methanosalsum,2,0.4577
10278,Molluscipoxvirus,2,0.4577
1980517,Orthonairovirus,2,0.4577
2948670,Cybitervirus,2,0.4577
1922595,Beihai picorna-like virus 50,2,0.4577
2293296,Millipede associated circular virus 1,2,0.4577
2843396,Jouyvirus,2,0.4577
140410,Peduovirus,2,0.4577
2948876,Quadragintavirus,2,0.4577
2948703,Evevirus,2,0.4577
2943016,Salvovirus,2,0.4577
2731954,Limelightvirus,2,0.4577
1813613,Picornavirales Bu-3,2,0.4577
2894767,Desulfomarina,2,0.4577
1993653,Candidatus Nitrosomarinus,2,0.4577
2734594,Uukuvirus,2,0.4577
12148,Tymovirus,2,0.4577
2077304,Leptonychotes weddellii papillomavirus 3,2,0.4577
12914,Acidianus,2,0.4577
5587,Rhinocladiella,2,0.4577
2560111,Ceetrepovirus,1,0.2288
2712957,Ochrobactrum phage vB_OspP_OH,1,0.2288
2801834,Klebsiella phage vB_KpM_FBKp24,1,0.2288
1089121,Mycobacterium phage Dori,1,0.2288
2843439,Predatorvirus,1,0.2288
2169657,Trigintaduovirus,1,0.2288
2560178,Minunavirus,1,0.2288
1051631,Streptococcus phage YMC-2011,1,0.2288
2508244,Pregotovirus,1,0.2288
2907134,Constantimarinum,1,0.2288
1643951,Pseudothermotoga,1,0.2288
2848886,Streptomyces phage KimJongPhill,1,0.2288
1147043,Staphylococcus phage StB20,1,0.2288
754075,Vibrio phage 11895-B1,1,0.2288
1026955,Synechococcus phage S-CRM01,1,0.2288
2856180,Methanoculleus virus L4768,1,0.2288
2894790,Bacillus phage vB_BanS_Sophrita,1,0.2288
1917990,Bequatrovirus,1,0.2288
2733118,Nereusvirus,1,0.2288
2588487,Synechococcus phage S-SCSM1,1,0.2288
2733129,Salacisavirus,1,0.2288
2843390,Hattifnattvirus,1,0.2288
2842727,Henunavirus,1,0.2288
2733151,Xuquatrovirus,1,0.2288
2560233,Sugarlandvirus,1,0.2288
2948755,Harrisonburgvirus,1,0.2288
1623282,Chenonavirus,1,0.2288
2560127,Emalynvirus,1,0.2288
2843478,Yonseivirus,1,0.2288
2843423,Moturavirus,1,0.2288
1982111,Eiauvirus,1,0.2288
1913654,Gaprivervirus,1,0.2288
2733095,Barbavirus,1,0.2288
2942990,Canhaevirus,1,0.2288
537874,Streptococcus phage PH15,1,0.2288
2928831,Pseudomonas phage Kremar,1,0.2288
2894335,Burkholderia phage BgManors32,1,0.2288
2718942,Synechococcus phage S-H34,1,0.2288
2842819,Lasallevirus,1,0.2288
2560176,Mimasvirus,1,0.2288
2948784,Kimonavirus,1,0.2288
578234,Lactobacillus phage Lv-1,1,0.2288
2842369,Alphadrosrhavirus,1,0.2288
2903106,Haploplasma,1,0.2288
1906660,Candidatus Mikella,1,0.2288
1266451,Mulberry vein banding virus,1,0.2288
2946791,Alphahypovirus,1,0.2288
2733206,Rowavirus,1,0.2288
2948662,Chrysonvirus,1,0.2288
2733110,Libanvirus,1,0.2288
2163605,Pseudomonas phage vB_PaeM_PA5oct,1,0.2288
1357710,Pseudoalteromonas phage HS6,1,0.2288
2942989,Afonbuvirus,1,0.2288
2560122,Dismasvirus,1,0.2288
2948639,Bragavirus,1,0.2288
2661818,Saliniradius,1,0.2288
79598,Heliorestis,1,0.2288
762641,Muriicola,1,0.2288
2713,Aquifex,1,0.2288
1769718,Athalassotoga,1,0.2288
693074,Caldisericum,1,0.2288
27971,Enterocytozoon,1,0.2288
2195,Methanogenium,1,0.2288
1747777,Cuniculiplasma,1,0.2288
2601632,Pseudomonas phage vB_PaeM_PS119XW,1,0.2288
2948714,Galenevirus,1,0.2288
2948925,Thonkovirus,1,0.2288
1623302,Saphexavirus,1,0.2288
2843161,Zicotriavirus,1,0.2288
1915205,Obolenskvirus,1,0.2288
1299429,Yuavirus,1,0.2288
2560172,Magoulivirus,1,0.2288
186783,Ourmiavirus,1,0.2288
2733294,Polymycovirus,1,0.2288
1805626,Pithovirus,1,0.2288
2899804,Iocasia,1,0.2288
2843458,Sozzivirus,1,0.2288
2100760,Saccharolobus,1,0.2288
