genus_taxid,genus_name,n_samples_present,pct_samples_present,reads_log_mean,reads_log_sd,kmers_log_mean,kmers_log_sd,cov_log_mean,cov_log_sd,reads_p50,reads_p90,reads_p95,reads_p99,reads_max,kmers_min,kmers_p25,kmers_p50,kmers_p75,kmers_p95,kmers_max,dup_min,dup_p25,dup_p50,dup_p75,dup_p95,dup_max,cov_min,cov_p25,cov_p50,cov_p75,cov_p95,cov_max,adj_kmers_log_mean,adj_kmers_log_sd
2995702,Actinacidiphila,19,4.3478,0.026,0.1483,0.0394,0.1977,-8.8712,0.6098,0.0,0.0,0.0,4.64,65,0,0.0,0.0,0.0,0.0,37,1.0,1.0,1.33,2.0,12.87,13.5,0.0,0.0,0.0,0.0,0.0,5.023e-06,0.035,0.1791
2920401,Natronosporangium,19,4.3478,0.0234,0.1421,0.0403,0.2046,-8.865,0.6403,0.0,0.0,0.0,2.0,53,0,0.0,0.0,0.0,0.0,47,1.0,1.0,1.6,2.79,9.709,14.2,0.0,0.0,0.0,0.0,0.0,8.549e-06,0.0347,0.1734
147067,Thermobispora,19,4.3478,0.0216,0.1338,0.0479,0.2492,-8.8511,0.7115,0.0,0.0,0.0,2.64,121,0,0.0,0.0,0.0,0.0,111,1.0,1.0,1.17,1.845,3.326,6.256033057851239,0.0,0.0,0.0,0.0,0.0,3.038e-05,0.0449,0.2335
2737,Vagococcus,19,4.3478,0.0234,0.1268,0.0418,0.2273,-8.8545,0.6943,0.0,0.0,0.0,4.28,14,0,0.0,0.0,0.0,0.0,115,1.0,1.449,1.725,4.645,9.437,18.139999999999997,0.0,0.0,0.0,0.0,0.0,1.978e-05,0.036,0.2001
39948,Dialister,19,4.3478,0.0315,0.1721,0.0728,0.3682,-8.8068,0.9211,0.0,0.0,0.0,7.28,57,0,0.0,0.0,0.0,0.0,325,1.0,1.0,1.0,1.528,13.558,20.0,0.0,0.0,0.0,0.0,0.0,0.0002401,0.0689,0.3503
2494209,Capsulimonas,19,4.3478,0.0297,0.1906,0.0524,0.2728,-8.858,0.6794,0.0,0.0,0.0,4.64,1066,0,0.0,0.0,0.0,0.0,230,1.0,1.0,1.38,1.87,20.24,67.4,0.0,0.0,0.0,0.0,0.0,3.049e-05,0.0474,0.2489
257820,Kerstersia,19,4.3478,0.0216,0.1272,0.0538,0.2794,-8.8429,0.7486,0.0,0.0,0.0,2.64,70,0,0.0,0.0,0.0,0.0,179,1.0,1.0,1.03,1.325,3.81,15.6,0.0,0.0,0.0,0.0,0.0,4.772e-05,0.0511,0.2648
71655,Brenneria,19,4.3478,0.0218,0.1269,0.0326,0.1701,-8.8729,0.6021,0.0,0.0,0.0,2.64,46,0,0.0,0.0,0.0,0.0,33,1.0,1.0,1.0,1.661,6.442,10.421956521739132,0.0,0.0,0.0,0.0,0.0,6.162e-06,0.0299,0.1543
2800685,Pelagerythrobacter,19,4.3478,0.0242,0.1382,0.0505,0.2549,-8.84,0.7581,0.0,0.0,0.0,3.64,42,0,0.0,0.0,0.0,0.0,201,1.0,1.0,1.16,1.545,3.45,7.5,0.0,0.0,0.0,0.0,0.0,7.415e-05,0.0475,0.2394
2692113,Gleimia,19,4.3478,0.0221,0.117,0.0553,0.286,-8.8328,0.7959,0.0,0.0,0.0,4.0,15,0,0.0,0.0,0.0,0.0,106,1.0,1.0,1.06,1.278,2.403,6.030000000000001,0.0,0.0,0.0,0.0,0.0,5.296e-05,0.0533,0.2744
2843450,Sarumanvirus,19,4.3478,0.0345,0.1994,0.0601,0.2936,-8.7731,1.0682,0.0,0.0,0.0,9.64,414,0,0.0,0.0,0.0,0.0,124,1.0,1.0,1.157,1.642,4.557,27.571497584541063,0.0,0.0,0.0,0.0,0.0,0.0008573,0.0601,0.2936
5112,Epichloe,19,4.3478,0.0228,0.1278,0.041,0.2022,-8.8898,0.5226,0.0,0.0,0.0,3.64,55,0,0.0,0.0,0.0,0.0,41,1.0,1.0,1.0,1.65,10.78,13.3,0.0,0.0,0.0,0.0,0.0,2.022e-06,0.037,0.1809
2767353,Lancefieldella,19,4.3478,0.0368,0.1985,0.0846,0.4162,-8.7964,0.9631,0.0,0.0,0.0,11.92,73,0,0.0,0.0,0.0,0.0,749,1.0,1.0,1.12,1.26,10.14,11.4,0.0,0.0,0.0,0.0,0.0,0.0003277,0.0811,0.4024
227979,Jeotgalicoccus,19,4.3478,0.023,0.1324,0.0648,0.3224,-8.8264,0.8202,0.0,0.0,0.0,3.64,55,0,0.0,0.0,0.0,0.0,270,1.0,1.0,1.0,1.965,14.748,20.1875,0.0,0.0,0.0,0.0,0.0,5.041e-05,0.0609,0.3053
88723,Natrinema,19,4.3478,0.0519,0.3291,0.0814,0.4599,-8.8255,0.8539,0.0,0.0,0.0,101.08,3258,0,0.0,0.0,0.0,0.0,24455,1.0,1.0,1.0,1.814,2.869,9.186184210526317,0.0,0.0,0.0,0.0,0.0,0.002941,0.0791,0.447
2874214,Terrihabitans,19,4.3478,0.0281,0.1815,0.0528,0.2679,-8.8397,0.7608,0.0,0.0,0.0,4.56,152,0,0.0,0.0,0.0,0.0,148,1.0,1.0,1.25,1.96,8.974,15.4,0.0,0.0,0.0,0.0,0.0,4.932e-05,0.048,0.24
1765964,Acidihalobacter,19,4.3478,0.0232,0.1337,0.0319,0.1632,-8.8665,0.6325,0.0,0.0,0.0,2.64,35,0,0.0,0.0,0.0,0.0,29,1.0,1.0,1.0,2.0,6.391,7.300000000000001,0.0,0.0,0.0,0.0,0.0,8.424e-06,0.0278,0.1399
189330,Dorea,19,4.3478,0.0213,0.1131,0.064,0.3306,-8.8303,0.8111,0.0,0.0,0.0,2.64,10,0,0.0,0.0,0.0,0.0,724,1.0,1.0,1.02,1.69,4.249,5.23,0.0,0.0,0.0,0.0,0.0,0.0002025,0.0607,0.3164
1988031,Candidatus Promineifilum,19,4.3478,0.0253,0.1436,0.0422,0.2151,-8.8613,0.6591,0.0,0.0,0.0,3.64,106,0,0.0,0.0,0.0,0.0,39,1.0,1.51,1.83,2.93,6.02,15.199999999999998,0.0,0.0,0.0,0.0,0.0,7.879e-06,0.0359,0.1833
85072,Allochromatium,19,4.3478,0.0243,0.1399,0.0429,0.2147,-8.8532,0.6933,0.0,0.0,0.0,3.0,49,0,0.0,0.0,0.0,0.0,82,1.0,1.0,1.6,2.013,4.117,6.335510204081633,0.0,0.0,0.0,0.0,0.0,1.662e-05,0.0388,0.1925
1861863,Sinimarinibacterium,19,4.3478,0.0251,0.1424,0.0463,0.2333,-8.8466,0.7264,0.0,0.0,0.0,4.0,82,0,0.0,0.0,0.0,0.0,72,1.0,1.0,1.18,2.25,6.5,11.0,0.0,0.0,0.0,0.0,0.0,2.397e-05,0.0423,0.215
1763827,Hankyongella,19,4.3478,0.0262,0.1577,0.0533,0.2771,-8.8371,0.7762,0.0,0.0,0.0,2.64,71,0,0.0,0.0,0.0,0.0,235,1.0,1.0,1.0,1.47,4.765,11.2,0.0,0.0,0.0,0.0,0.0,8.928e-05,0.05,0.2549
104267,Tenacibaculum,19,4.3478,0.0297,0.1601,0.0471,0.2463,-8.8454,0.7643,0.0,0.0,0.0,8.28,33,0,0.0,0.0,0.0,0.0,152,1.0,1.0,1.5,2.0,4.578,6.0,0.0,0.0,0.0,0.0,0.0,0.004752,0.0444,0.2351
323449,Pontibacter,19,4.3478,0.0235,0.1429,0.0416,0.2165,-8.8656,0.6373,0.0,0.0,0.0,3.28,103,0,0.0,0.0,0.0,0.0,89,1.0,1.0,1.0,1.43,2.869,10.685048543689321,0.0,0.0,0.0,0.0,0.0,8.429e-06,0.0395,0.203
466152,Singulisphaera,19,4.3478,0.0328,0.2141,0.057,0.2982,-8.8573,0.6853,0.0,0.0,0.0,8.64,531,0,0.0,0.0,0.0,0.0,279,1.0,1.0,1.0,1.505,18.42,30.3,0.0,0.0,0.0,0.0,0.0,2.966e-05,0.0527,0.2714
2807511,Humisphaera,19,4.3478,0.0309,0.1977,0.0546,0.2952,-8.8551,0.6993,0.0,0.0,0.0,6.64,1034,0,0.0,0.0,0.0,0.0,681,1.0,1.0,1.15,1.79,15.96,24.6,0.0,0.0,0.0,0.0,0.0,9.606e-05,0.0501,0.271
890,Desulfuromonas,19,4.3478,0.0313,0.1839,0.0459,0.2424,-8.8578,0.6775,0.0,0.0,0.0,7.84,121,0,0.0,0.0,0.0,0.0,254,1.0,1.0,2.0,3.5,12.444,13.130434782608695,0.0,0.0,0.0,0.0,0.0,5.395e-05,0.0397,0.2116
1331051,Candidatus Saccharimonas,19,4.3478,0.0235,0.1322,0.0598,0.3021,-8.8123,0.8907,0.0,0.0,0.0,2.64,53,0,0.0,0.0,0.0,0.0,227,1.0,1.0,1.16,1.57,3.51,17.1,0.0,0.0,0.0,0.0,0.0,0.0002251,0.0568,0.2891
558016,Alphabaculovirus,19,4.3478,0.0211,0.1218,0.0312,0.1758,-8.8129,0.8842,0.0,0.0,0.0,2.0,18,0,0.0,0.0,0.0,0.0,51,1.0,1.0,1.0,2.946,8.35,16.0,0.0,0.0,0.0,0.0,0.0,0.0001598,0.0312,0.1758
204619,Candidatus Nardonella,19,4.3478,0.0249,0.1425,0.0398,0.2043,-8.8079,0.9066,0.0,0.0,0.0,7.0,40,0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.272,3.016,32.906,250.85,0.0,0.0,0.0,0.0,0.0,0.0001295,0.0356,0.1839
1779136,Bradymonas,19,4.3478,0.0182,0.1002,0.0328,0.1672,-8.8721,0.6061,0.0,0.0,0.0,1.64,19,0,0.0,0.0,0.0,0.0,30,1.0,1.365,2.17,4.965,13.73,20.3,0.0,0.0,0.0,0.0,0.0,6.04e-06,0.0261,0.1381
1253,Pediococcus,19,4.3478,0.0272,0.1644,0.0612,0.3266,-8.84,0.7686,0.0,0.0,0.0,3.64,88,0,0.0,0.0,0.0,0.0,2651,1.0,1.0,1.0,1.503,8.101,17.106250000000003,0.0,0.0,0.0,0.0,0.0,0.0004761,0.0583,0.3135
5320,Pleurotus,19,4.3478,0.0252,0.1611,0.0527,0.265,-8.8843,0.5538,0.0,0.0,0.0,3.28,110,0,0.0,0.0,0.0,0.0,75,1.0,1.0,1.33,1.795,10.432,29.8,0.0,0.0,0.0,0.0,0.0,2.385e-06,0.0471,0.2336
29574,Taylorella,18,4.119,0.0214,0.1329,0.0434,0.2313,-8.7552,1.2084,0.0,0.0,0.0,3.0,103,0,0.0,0.0,0.0,0.0,128,1.0,1.0,1.0,1.803,9.261,26.94504854368932,0.0,0.0,0.0,0.0,0.0,0.01359,0.0394,0.2067
585890,Chitiniphilus,18,4.119,0.0225,0.1325,0.0451,0.236,-8.8579,0.6935,0.0,0.0,0.0,3.0,35,0,0.0,0.0,0.0,0.0,62,1.0,1.0,1.255,1.95,4.961,8.82,0.0,0.0,0.0,0.0,0.0,1.611e-05,0.0413,0.2143
2891322,Parazoarcus,18,4.119,0.026,0.1481,0.0473,0.2463,-8.868,0.6456,0.0,0.0,0.0,4.28,41,0,0.0,0.0,0.0,0.0,81,1.0,1.0,1.19,1.725,3.315,7.199999999999999,0.0,0.0,0.0,0.0,0.0,1.046e-05,0.0443,0.2297
138117,Quatrionicoccus,18,4.119,0.0229,0.1355,0.0509,0.2617,-8.8514,0.7252,0.0,0.0,0.0,4.0,70,0,0.0,0.0,0.0,0.0,71,1.0,1.0,1.205,1.827,3.908,8.6,0.0,0.0,0.0,0.0,0.0,1.888e-05,0.0475,0.2443
1915401,Roseitalea,18,4.119,0.0287,0.1717,0.0462,0.2423,-8.8542,0.7118,0.0,0.0,0.0,9.64,71,0,0.0,0.0,0.0,0.0,173,1.0,1.045,1.785,3.377,12.145,12.4,0.0,0.0,0.0,0.0,0.0,5.16e-05,0.0399,0.2114
1406135,Breoghania,18,4.119,0.0223,0.1315,0.043,0.2305,-8.8643,0.6646,0.0,0.0,0.0,2.0,56,0,0.0,0.0,0.0,0.0,133,1.0,1.0,1.185,1.685,4.173,10.2,0.0,0.0,0.0,0.0,0.0,2.778e-05,0.0396,0.2086
84756,Beutenbergia,18,4.119,0.0196,0.1117,0.0378,0.2018,-8.8692,0.6397,0.0,0.0,0.0,2.0,30,0,0.0,0.0,0.0,0.0,57,1.0,1.0,1.0,1.86,2.664,6.429999999999999,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0354,0.1883
39845,Actinokineospora,18,4.119,0.026,0.1554,0.0419,0.2163,-8.8709,0.6297,0.0,0.0,0.0,4.0,190,0,0.0,0.0,0.0,0.0,82,1.0,1.0,1.19,1.865,6.329,10.8,0.0,0.0,0.0,0.0,0.0,1.254e-05,0.038,0.1955
40566,Actinosynnema,18,4.119,0.0239,0.1389,0.0382,0.1986,-8.8711,0.6275,0.0,0.0,0.0,4.92,29,0,0.0,0.0,0.0,0.0,50,1.0,1.0,1.0,2.548,11.075,12.16551724137931,0.0,0.0,0.0,0.0,0.0,5.706e-06,0.0341,0.1766
2078948,Epidermidibacterium,18,4.119,0.0226,0.1376,0.0497,0.273,-8.8539,0.7207,0.0,0.0,0.0,3.28,91,0,0.0,0.0,0.0,0.0,198,1.0,1.0,1.095,1.515,2.942,6.47,0.0,0.0,0.0,0.0,0.0,5.181e-05,0.0472,0.2602
1055323,Aeribacillus,18,4.119,0.0275,0.172,0.0819,0.4188,-8.8181,0.8908,0.0,0.0,0.0,8.48,152,0,0.0,0.0,0.0,0.0,1271,1.0,1.0,1.005,1.288,4.087,12.4,0.0,0.0,0.0,0.0,0.0,0.0003591,0.0794,0.4056
1433995,Cruoricaptor,18,4.119,0.0282,0.1861,0.0641,0.352,-8.8266,0.8555,0.0,0.0,0.0,3.0,210,0,0.0,0.0,0.0,0.0,4633,1.0,1.0,1.3,1.945,4.74,14.600000000000001,0.0,0.0,0.0,0.0,0.0,0.002267,0.0606,0.3367
1594166,Oricola,18,4.119,0.0223,0.13,0.0416,0.2174,-8.8617,0.6748,0.0,0.0,0.0,4.28,23,0,0.0,0.0,0.0,0.0,94,1.0,1.0,1.165,2.75,9.145,12.8,0.0,0.0,0.0,0.0,0.0,2.466e-05,0.0365,0.1893
745364,Luteipulveratus,18,4.119,0.0235,0.1484,0.0469,0.2426,-8.8611,0.6775,0.0,0.0,0.0,3.0,228,0,0.0,0.0,0.0,0.0,168,1.0,1.0,1.0,1.54,7.376,9.509999999999998,0.0,0.0,0.0,0.0,0.0,3.238e-05,0.0437,0.2265
1843210,Anaerocolumna,18,4.119,0.0215,0.13,0.0433,0.2232,-8.8695,0.6373,0.0,0.0,0.0,3.64,69,0,0.0,0.0,0.0,0.0,52,1.0,1.0,1.0,1.15,10.609,33.79347826086956,0.0,0.0,0.0,0.0,0.0,9.816e-06,0.0414,0.2124
1686313,Fenollaria,18,4.119,0.0207,0.1157,0.0579,0.2996,-8.8277,0.8402,0.0,0.0,0.0,3.64,23,0,0.0,0.0,0.0,0.0,439,1.0,1.0,1.0,2.41,6.16,18.4,0.0,0.0,0.0,0.0,0.0,0.000286,0.0542,0.2843
28250,Ornithobacterium,18,4.119,0.0245,0.1426,0.0466,0.2515,-8.8536,0.7192,0.0,0.0,0.0,5.56,44,0,0.0,0.0,0.0,0.0,101,1.0,1.0,1.147,1.682,9.329,22.5,0.0,0.0,0.0,0.0,0.0,3.788e-05,0.0429,0.234
2719313,Enterocloster,18,4.119,0.022,0.1308,0.0486,0.2709,-8.8731,0.6311,0.0,0.0,0.0,3.0,84,0,0.0,0.0,0.0,0.0,238,1.0,1.0,1.295,2.0,5.65,14.245,0.0,0.0,0.0,0.0,0.0,2.141e-05,0.0449,0.254
13724,Thiocystis,18,4.119,0.024,0.1592,0.0344,0.1814,-8.8739,0.6156,0.0,0.0,0.0,4.92,363,0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.0,3.5,15.58,56.1,0.0,0.0,0.0,0.0,0.0,6.423e-06,0.0293,0.1517
11572,Orthobunyavirus,18,4.119,0.0191,0.1016,0.0323,0.1695,-8.7713,1.1062,0.0,0.0,0.0,2.0,7,0,0.0,0.0,0.0,0.0,29,1.0,2.333,6.0,17.85,40.788,66.21857142857144,0.0,0.0,0.0,0.0,0.0,0.002663,0.0323,0.1695
1798085,Piscine myocarditis-like virus,18,4.119,0.0139,0.0693,0.0377,0.188,-8.7496,1.2107,0.0,0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,18,1.0,1.0,1.31,2.73,10.748,21.9,0.0,0.0,0.0,0.0,0.0,0.003049,0.0377,0.188
283810,Stackebrandtia,18,4.119,0.0282,0.1606,0.0405,0.2211,-8.8736,0.6221,0.0,0.0,0.0,5.64,76,0,0.0,0.0,0.0,0.0,82,1.0,1.0,1.45,2.375,8.468,10.5,0.0,0.0,0.0,0.0,0.0,1.233e-05,0.0359,0.2003
44259,Filifactor,18,4.119,0.0429,0.3053,0.0839,0.4858,-8.8038,0.9861,0.0,0.0,0.0,16.56,14115,0,0.0,0.0,0.0,0.0,333231,1.0,1.01,1.24,2.66,18.495,21.3,0.0,0.0,0.0,0.0,0.0,0.1893,0.0783,0.4656
2895509,Metamycoplasma,18,4.119,0.0255,0.1732,0.0367,0.2025,-8.8458,0.7526,0.0,0.0,0.0,4.92,518,0,0.0,0.0,0.0,0.0,87,1.0,1.062,1.645,3.368,89.675,306.0,0.0,0.0,0.0,0.0,0.0,0.0001226,0.0291,0.1686
120961,Roseiflexus,18,4.119,0.0228,0.1385,0.0359,0.19,-8.8767,0.6013,0.0,0.0,0.0,4.64,92,0,0.0,0.0,0.0,0.0,37,1.0,1.0,1.131,4.06,7.839,15.423913043478262,0.0,0.0,0.0,0.0,0.0,4.146e-06,0.0314,0.1666
914,Nitrosomonas,18,4.119,0.0262,0.1516,0.047,0.2439,-8.854,0.7123,0.0,0.0,0.0,5.28,101,0,0.0,0.0,0.0,0.0,106,1.0,1.006,2.1,3.601,9.901,11.6,0.0,0.0,0.0,0.0,0.0,1.535e-05,0.0411,0.2128
2039723,Thiomicrorhabdus,18,4.119,0.027,0.1538,0.0333,0.1877,-8.8688,0.6385,0.0,0.0,0.0,7.28,28,0,0.0,0.0,0.0,0.0,76,1.0,2.0,2.585,10.292,81.995,112.0,0.0,0.0,0.0,0.0,0.0,1.021e-05,0.026,0.1595
256616,Parvibaculum,18,4.119,0.0214,0.1398,0.0444,0.2376,-8.858,0.6951,0.0,0.0,0.0,2.64,161,0,0.0,0.0,0.0,0.0,123,1.0,1.0,1.0,1.48,3.973,9.26,0.0,0.0,0.0,0.0,0.0,3.377e-05,0.0417,0.2184
1769012,Arachidicoccus,18,4.119,0.027,0.1525,0.0443,0.2377,-8.865,0.6597,0.0,0.0,0.0,6.28,28,0,0.0,0.0,0.0,0.0,234,1.0,1.0,1.466,1.825,4.309,9.053571428571429,0.0,0.0,0.0,0.0,0.0,1.713e-05,0.0411,0.2216
504481,Sediminibacterium,18,4.119,0.0255,0.1675,0.0491,0.2763,-8.8507,0.7387,0.0,0.0,0.0,2.64,100,0,0.0,0.0,0.0,0.0,401,1.0,1.0,1.11,1.708,4.726,15.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0001326,0.0457,0.2544
392733,Terriglobus,18,4.119,0.0263,0.1576,0.0478,0.2572,-8.865,0.663,0.0,0.0,0.0,3.64,162,0,0.0,0.0,0.0,0.0,141,1.0,1.0,1.315,1.707,9.881,10.41,0.0,0.0,0.0,0.0,0.0,1.398e-05,0.0444,0.2378
1163,Anabaena,18,4.119,0.0241,0.1405,0.0345,0.1927,-8.8534,0.7379,0.0,0.0,0.0,3.64,51,0,0.0,0.0,0.0,0.0,134,1.0,1.075,2.113,4.188,11.837,19.0,0.0,0.0,0.0,0.0,0.0,0.0001889,0.0289,0.1663
505692,Chromera,17,3.8902,0.0233,0.1472,0.0481,0.2632,-8.921,0.4118,0.0,0.0,0.0,2.64,70,0,0.0,0.0,0.0,0.0,186,1.0,1.0,1.0,2.0,21.8,62.2,0.0,0.0,0.0,0.0,0.0,1.335e-06,0.0446,0.251
187,Aquaspirillum,17,3.8902,0.0158,0.0859,0.0417,0.2215,-8.8661,0.6726,0.0,0.0,0.0,2.0,7,0,0.0,0.0,0.0,0.0,51,1.0,1.0,1.0,1.59,2.986,4.53,0.0,0.0,0.0,0.0,0.0,1.389e-05,0.0393,0.2078
2891323,Pseudazoarcus,17,3.8902,0.0214,0.1291,0.0449,0.2318,-8.8585,0.7073,0.0,0.0,0.0,3.0,64,0,0.0,0.0,0.0,0.0,41,1.0,1.0,1.37,2.0,5.832,10.2,0.0,0.0,0.0,0.0,0.0,1.378e-05,0.0411,0.2109
2706000,Casimicrobium,17,3.8902,0.0236,0.1381,0.0415,0.2267,-8.869,0.6603,0.0,0.0,0.0,3.64,33,0,0.0,0.0,0.0,0.0,93,1.0,1.0,1.6,2.0,7.6,14.0,0.0,0.0,0.0,0.0,0.0,2.186e-05,0.0372,0.206
3020833,Isoalcanivorax,17,3.8902,0.0269,0.1722,0.04,0.2402,-8.8704,0.6621,0.0,0.0,0.0,5.28,87,0,0.0,0.0,0.0,0.0,965,1.0,1.0,1.29,2.0,8.56,12.8,0.0,0.0,0.0,0.0,0.0,0.0002452,0.0359,0.2182
469322,Steroidobacter,17,3.8902,0.0208,0.1313,0.0459,0.2505,-8.8602,0.7057,0.0,0.0,0.0,2.64,85,0,0.0,0.0,0.0,0.0,174,1.0,1.0,1.0,1.45,3.294,8.47,0.0,0.0,0.0,0.0,0.0,5.275e-05,0.0435,0.2356
1209946,Roseicitreum,17,3.8902,0.0263,0.1681,0.0466,0.2663,-8.8627,0.6979,0.0,0.0,0.0,3.28,158,0,0.0,0.0,0.0,0.0,800,1.0,1.0,1.13,2.0,6.24,14.2,0.0,0.0,0.0,0.0,0.0,0.0002009,0.0431,0.2482
387095,Maribius,17,3.8902,0.0248,0.1448,0.0399,0.2156,-8.8658,0.6746,0.0,0.0,0.0,4.64,64,0,0.0,0.0,0.0,0.0,81,1.0,1.0,2.07,4.42,37.1,48.3,0.0,0.0,0.0,0.0,0.0,2.529e-05,0.0335,0.1888
192992,Thermoleophilum,17,3.8902,0.0247,0.1517,0.0447,0.2399,-8.8531,0.7375,0.0,0.0,0.0,4.64,111,0,0.0,0.0,0.0,0.0,176,1.0,1.0,1.38,2.0,11.48,25.399999999999995,0.0,0.0,0.0,0.0,0.0,8.438e-05,0.0401,0.221
84406,Virgibacillus,17,3.8902,0.0171,0.0929,0.0365,0.2001,-8.8762,0.6243,0.0,0.0,0.0,2.64,6,0,0.0,0.0,0.0,0.0,88,1.0,1.0,1.0,2.0,3.51,4.5,0.0,0.0,0.0,0.0,0.0,2.235e-05,0.0344,0.1909
1506553,Lachnoclostridium,17,3.8902,0.0198,0.1191,0.0453,0.2508,-8.8706,0.656,0.0,0.0,0.0,2.64,54,0,0.0,0.0,0.0,0.0,117,1.0,1.0,1.0,1.5,4.167,8.833333333333334,0.0,0.0,0.0,0.0,0.0,2.339e-05,0.0428,0.2391
44000,Caldicellulosiruptor,17,3.8902,0.0201,0.1166,0.042,0.2371,-8.857,0.7194,0.0,0.0,0.0,4.56,13,0,0.0,0.0,0.0,0.0,312,1.0,1.0,2.0,2.503,4.756,8.77,0.0,0.0,0.0,0.0,0.0,0.0001259,0.0385,0.2217
2795775,Lignipirellula,17,3.8902,0.0202,0.1133,0.0249,0.1313,-8.9013,0.4947,0.0,0.0,0.0,3.64,17,0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.6,3.0,5.2,6.0,0.0,0.0,0.0,0.0,0.0,1.297e-06,0.0213,0.1153
893,Desulfobulbus,17,3.8902,0.0179,0.0992,0.0425,0.2342,-8.8629,0.6922,0.0,0.0,0.0,2.64,7,0,0.0,0.0,0.0,0.0,62,1.0,1.0,1.38,2.395,7.486,7.67,0.0,0.0,0.0,0.0,0.0,2.34e-05,0.0388,0.2178
2767577,Burkholderia phage Magia,17,3.8902,0.0206,0.1094,0.0692,0.3511,-8.7541,1.2257,0.0,0.0,0.0,3.0,8,0,0.0,0.0,0.0,0.0,229,1.0,1.0,1.0,1.83,2.408,2.48,0.0,0.0,0.0,0.0,0.0,0.008187,0.0692,0.3511
314343,Sideroxydans,17,3.8902,0.0217,0.1302,0.0376,0.2074,-8.8709,0.6495,0.0,0.0,0.0,3.0,30,0,0.0,0.0,0.0,0.0,48,1.0,1.0,1.267,3.353,13.335,18.714000000000002,0.0,0.0,0.0,0.0,0.0,1.121e-05,0.0332,0.1827
150203,Blastomonas,17,3.8902,0.0255,0.166,0.046,0.2536,-8.8499,0.7548,0.0,0.0,0.0,3.28,128,0,0.0,0.0,0.0,0.0,301,1.0,1.0,1.15,2.337,9.099,10.5,0.0,0.0,0.0,0.0,0.0,0.0001042,0.0416,0.2296
2675230,Cytobacillus,17,3.8902,0.0201,0.1156,0.0382,0.205,-8.8718,0.6432,0.0,0.0,0.0,2.64,29,0,0.0,0.0,0.0,0.0,71,1.0,1.0,1.0,1.6,3.053,6.462758620689656,0.0,0.0,0.0,0.0,0.0,1.228e-05,0.0364,0.195
1649475,Paludibaculum,17,3.8902,0.0239,0.1423,0.0464,0.2502,-8.8768,0.622,0.0,0.0,0.0,4.64,67,0,0.0,0.0,0.0,0.0,107,1.0,1.0,1.13,2.25,3.862,7.23,0.0,0.0,0.0,0.0,0.0,1.137e-05,0.0432,0.2343
338583,Polymorphospora,17,3.8902,0.021,0.1287,0.0397,0.2127,-8.881,0.5994,0.0,0.0,0.0,2.64,64,0,0.0,0.0,0.0,0.0,83,1.0,1.0,1.07,2.0,9.112,11.0,0.0,0.0,0.0,0.0,0.0,1.072e-05,0.0368,0.1982
1849,Actinopolyspora,17,3.8902,0.0206,0.1273,0.0351,0.1986,-8.8794,0.6098,0.0,0.0,0.0,2.64,72,0,0.0,0.0,0.0,0.0,116,1.0,1.0,1.06,2.0,6.088,6.44,0.0,0.0,0.0,0.0,0.0,2.299e-05,0.0324,0.1847
1649459,Hungatella,17,3.8902,0.0186,0.1045,0.0489,0.2698,-8.8739,0.6384,0.0,0.0,0.0,2.64,14,0,0.0,0.0,0.0,0.0,89,1.0,1.0,1.0,1.0,2.182,2.9099999999999997,0.0,0.0,0.0,0.0,0.0,8.411e-06,0.0479,0.265
1730,Eubacterium,17,3.8902,0.0178,0.0973,0.0336,0.1908,-8.8744,0.6346,0.0,0.0,0.0,3.0,6,0,0.0,0.0,0.0,0.0,111,1.0,1.0,1.0,1.417,4.896,11.6,0.0,0.0,0.0,0.0,0.0,3.927e-05,0.0318,0.1832
203804,Candidatus Blochmannia,17,3.8902,0.0238,0.1483,0.0242,0.143,-8.8689,0.6603,0.0,0.0,0.0,4.92,67,0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.0,2.0,72.6,91.0,0.0,0.0,0.0,0.0,0.0,4.083e-05,0.0218,0.1346
2884814,Pseudoprevotella,17,3.8902,0.0298,0.1796,0.0485,0.2652,-8.8552,0.7317,0.0,0.0,0.0,7.64,75,0,0.0,0.0,0.0,0.0,83,1.0,1.13,1.52,1.84,6.724,10.3,0.0,0.0,0.0,0.0,0.0,2.917e-05,0.0434,0.2364
1827478,Youhaiella,17,3.8902,0.0212,0.1263,0.0436,0.2279,-8.8656,0.6731,0.0,0.0,0.0,4.64,21,0,0.0,0.0,0.0,0.0,56,1.0,1.0,1.0,5.06,10.88,14.0,0.0,0.0,0.0,0.0,0.0,1.35e-05,0.0386,0.2002
2233801,Ahniella,17,3.8902,0.0206,0.1201,0.0476,0.2691,-8.8688,0.6681,0.0,0.0,0.0,3.0,20,0,0.0,0.0,0.0,0.0,172,1.0,1.0,1.0,1.96,5.24,10.2,0.0,0.0,0.0,0.0,0.0,2.866e-05,0.0443,0.252
